text,level
"정오 무렵 탄금대를 돌아보고 열두대로 갔다. 열두대는 바위 절벽으로, 신립 장군이 임진왜란 중에 열두 번이나 오르내렸다는 이야기가 전해 오고 있다. 이렇게 가파르고 위험한 곳을 위급했던 전쟁 중에 어떻게 오르내렸을까 싶다. 열두대에서 충주 시내로 가는 길에는 사과나무가 많이 심겨 있었다. 충주 시내로 들어서니 시내 도로에 사과가 주렁주렁 열려 있는 모습이 인상적이었다.",0
"세종과학기지 하나만으로 남극의 자연을 연구하는 데는 부족한 점이 많았다. 그래서 우리나라는 남극 대륙에 다른 기지를 더 세우기로 결정하였고, 2014년 2월 12일에 장보고과학기지가 완공되었다. 장보고과학기지가 건설됨으로써 우리나라는 세계에서 열 번째로 남극에 두 개 이상의 기지를 운영 하는 국가가 되었다.",0
씨앗의 모양은 여러 가지입니다. 참외 씨앗은 가늘고 긴 타원형입니다. 봉선화 씨앗은 까만 구슬 알갱이 모양입니다. 그리고 도깨비바늘의 씨앗은 끝에 고리가 달린 가시 모양입니다.,
할아버지는 땅이 꺼지게 한숨을 쉬며 쌀이 나오는 바위에 가 보았어. 그런데 이게 웬일이야? 거기에 두 명이 먹을 만큼의 쌀이 나와 있지 뭐야. 할아버지는 기뻐하며 쌀을 가져와 밥을 지어 손님과 함께 맛있게 먹었지.,
어려움을 딛고 대학에 입학한 영우는 열심히 대학 생활을 했습니다. 하지만 장애를 가진 영우에게 대학 생활은 힘들고 어려웠습니다. 왜냐하면 그 당시 대학교에는 시각 장애인이 사용할 수 있는 점자 교재가 한 권도 없었기 때문입니다,
나뭇잎의 모양은 다양하다. 단풍나무 잎은 손바닥처럼 생겼다. 그리고 소나무 잎은 바늘처럼 생겼다. 또 은행나무 잎은 부채처럼 생겼다.,
"이튿날 새벽, 우리는 일출을 보기 위하여 우도봉에 올랐다. 해가 뜨기 전이라 그런지 어두워서 주변은 잘 보이지 않았다. 잠시 후 수평선 저 끝에서 불그스름한 빛이 서서히 새어 나오더니 드디어 아침 해가 모습을 드러내었다. 태어나서 처음 본 일출은 시간이 지나도 마음속에서 지워지지 않을 만큼 멋지다고 느꼈다.",
"나는 늑대야. 이름은 알렉산더  울프. 나는 도대체 모르겠어. 커다랗고 고약한 늑대 이야기가 어떻게 처음 생겨났는지. 하지만 그건 모두 거짓말이야. 아마 우리가 먹는 음식 때문에 그런 얘기가 생긴 것 같아.
하지만 우리 늑대가 토끼나 양이나 돼지같이 귀엽고 조그만 동물을 먹는 건 우리 잘못이 아니야. 원래 우리는 그런 동물을 먹게끔 되어 있거든. 치즈를 먹는다고 해서 너희를 커다랗고 고약한 사람이라고 한다면, 그게 말이 되니?",
흥부는 제비 다리를 고쳐 주고 큰 복을 받았다. 그날 밤 놀부는 흥부가 큰 복을 받았다는 소식을 듣고 잠을 설쳤다. 다음날 흥부를 찾아간 놀부는 복을 받은 이유를 꼬치꼬치 캐물었다. 이유를 알고 난 놀부는 입가에 미소를 지었다.,
"삶이 무거울수록 웃음이 필요하다. 웃음에는 답답한 현실의 무게를 덜어 주고, 삶에 탄력을 불어넣는 마법과 같은 힘이 담겨 있다. 이제는 삶의 뒷전으로 내몰았던 웃음을 되찾아야 한다.",
내 친구들은 여러 가지 취미 생활하고 있다. 도희는 탁구 치는 것을 좋아한다. 희원이는 아버지와 함께 등산을 즐겨 한다. 지수는 그림을 그릴 때 행복하다고 한다.,
"우리 가족은 지난 토요일에 제주도에 갔습니다.
차를 타고 공항까지 이동하였습니다. 한참을 기다려 비행기를 탔습니다.
제주도에 도착하여 우리 가족은 바닷가 근처에 숙소를 잡았습니다. 눈앞에 바다가 보였습니다. 숙소를 나와 성산 일출봉, 한라산, 천지연 폭포 등을 가 보았습니다. 아름다운 자연을 간직한 제주도가 무척 신비롭게 느껴졌습니다.
숙소로 돌아오는 길에 식당을 찾아가 저녁을 먹었습니다.",
나는 이번 방학에 가족과 함께 제주도 여행을 갈 것이다. 나는 아직까지 비행기를 타 본 적이 없기 때문에 무척 기대된다. 처음으로 비행기를 타는 기분은 어떨지 궁금하다.,
봄이 오면 여러 가지 꽃이 핍니다. 새하얀 목련이 먼저 우리를 반깁니다. 학교 가는 길에는 노란 개나리가 활짝 핍니다. 마을 앞 이곳저곳에는 아름다운 벚꽃이 핍니다.,
내가 읽은 이야기에 나오는 홍길동은 나쁜 관리들의 재물을 빼앗아 가난한 사람들에게 나누어 주었다. 하지만 좋은 뜻으로 한 행동이라고 해도 그것은 옳지 못한 일이다. 물건을 빼앗긴 사람들은 억울할 것이다. 따라서 홍길동은 남의 물건을 빼앗은 것에 대한 벌을 반드시 받아야 한다.,
"거센 태풍이 찾아왔어요. 씨잉! 씨잉! 작은 나무들이 뿌리째 뽑혀 저만치 날아갔어요. 아침이 밝자 주위는 조용해졌어요. 이슬이는 밤나무가 걱정되어 뒷마당으로 달려갔어요. 이슬이는 쓰러진 밤나무를 보고 울먹였어요. “어서 일어나, 밤나무야!” 하지만 밤나무는 꿈쩍도 하지 않아요.",
"우리나라 사람들은  설날에  연날리기, 제기차기를 합니다. 정월 대보름에는 차전놀이, 쥐불놀이를 하고 단오에는 씨름, 그네뛰기를 합니다. 추석에는 강강술래를 합니다. 이렇게 우리나라 사람들은 명절마다 다양한 놀이를 합니다.",
"다른 사람과 대화할 때는 은어나 비속어 대신에 고운 말을 사용해야 한다. 고운 말은 서로 존중하는 마음을 전할 수 있고, 다른 사람과의 대화를 원활하게 한다. 은어나 비속어 대신에 고운 말을 사용하는 바른 언어 습관을 기르자.",
"옥외 전시장에는 실내에 전시하기 어려운 범종, 석탑, 석등, 석불 등 규모가 큰 유물들이 보였다. 특히 성덕 대왕 신종은 넋을 잃고 바라본다는 말이 실감이 날 정도로 내 마음을 사로잡았다. 생각보다 어마어마하게 큰 종 앞에 서니 저절로 경건한 마음이 생겨날 정도였다. 성덕 대왕 신종은 원래 봉덕사라는 절에 걸려 있어서 봉덕사종이라고도 하고, ‘에밀레’라고 운다고 하여 에밀레종이라고도 한다. 마음을 울리는 종소리를 듣고 싶었지만, 지금은 문화재 보호를 위하여 종을 치지 않는다고 한다.",
"김치는 담그는 방법에 따라서 달리 부르기도 해요. 배추나 상추, 무를 살짝 절여서 곧바로 무쳐 신선한 양념 맛으로 먹는 김치를 ‘겉절이’, 채 썬 무를 김치 양념으로 버무려 먹는 것은 ‘생채’, 넓적하고 큼직하게 썬 무와 배추를 소금에 절인 후 김치 양념으로 버무려 담근 김치는 ‘섞박지’라고 해요.",
나는 오랜만에 중앙탑 면에 있는 중앙 탑을 보러 갔다. 중앙 탑은 신라가 삼국 통일을 한 뒤에 나라의 중앙에 세운 탑으로 국보 제6호이다. 정식 명칭은 ‘충주 탑평리 칠층 석탑’인데 어릴 적에 우리는 그냥 ‘중앙 탑’이라고 불렀다. 중앙 탑은 여전히 늠름한 모습으로 서 있었다. 크고 우람한 탑은 보는 것 자체만으로도 매우 감동적이었다.,
스케이트와 인라인스케이트는 서로 공통점과 차이점이 있다. 스케이트와 인라인스케이트는 모두 발에 신고 타는 점이 같다. 스케이트는 가죽으로 만든 신발의 밑창에 금속 날을 붙여 만든 것이다. 이 날카로운 스케이트 날 덕분에 얼음 위를 신나게 달릴 수 있다. 스케이트와는 달리 인라인스케이트는 신발의 밑창에 바퀴가 달려 있다. 스케이트는 얼음 위에서만 탈 수 있다. 그러나 인라인스케이트는 평평한 바닥만 있으면 어디에서든 탈 수 있다. 그래서 인라인스케이트는 공원이나 운동장에서 주로 탄다.,
일이 늦게 끝나 캄캄한 밤에 혼자 집으로 돌아오던 길이었습니다. 풀숲을 지나는데 찬 우의 발길에 놀란 반딧불이가 화르르 날아올랐습니다. 반짝반짝 빛을 내며 수십 마리의 반딧불이가 날아오르자 주변이 환하게 밝아졌습니다.,
"성공하는 인생을 살고자 한다면 예쁘고 사랑이 담긴 언어를 써야 합니다. 이런 긍정적인 언어들이 성공의 기회를 끌어당기기 때문이지요. 자신이 쓰는 말버릇이 자신을 소중한 사람으로 만들기도, 천박한 사람으로 만들기도 합니다.
성공한 사람들은 지금 쓰는 말버릇이 미래를 좌우한다는 것을 잘 알고 있습니다. 그래서 일이 잘 풀리지 않거나 어떤 어려움에 처해도 거친 말이나 부정적인 말을 쓰지 않으려고 합니다.",
"서양에 오페라가 있다면 우리나라에는 판소리가 있습니다. 판소리는 오페라와 같은 종합 예술이지만 다른 점이 있습니다. 판소리는 소리꾼이 홀로 수십 명의 역할을 한다는 점에서 특별한 예술입니다. 그러나 오페라를 공연하기 위해서는 수십 명의 등장인물이 필요합니다.
판소리는 북 하나만 있으면 어느 곳에서도 공연을 할 수 있습니다. 하지만 오페라에는 큰 비용을 들인 무대 장치와 극장이 필요합니다.",
나는 작년 운동회에서 있었던 일이 아직도 기억나. 달리다가 넘어진 나를 네가 일으켜 주었지. 같이 달려 주고 응원해 준 너의 따뜻한 마음 잊지 않을게.,
"갯벌은 바닷물이 빠져나가는 썰물 때에 육지로 드러나는 곳입니다. 바닷물이 드나들면서 갯벌은 생물이 살기 좋은 환경이 됩니다. 그래서 갯벌에는 조개, 불가사리와 같은 여러 생물이 삽니다. 또한 철새들이 잠시 머무는 장소가 되기도 합니다.
갯벌은 쓸모없는 땅이 아니라 소중한 곳입니다. 소중한 갯벌을 잘 보존해야겠습니다.",
"상우는 오후에 할아버지와 집을 나섰습니다. 상우는 집 가까운 가게로 가려고 했습니다. 그런데 할아버지께서 전통 시장에 가자고 하셨습니다. 상우는 시장 골목으로 들어갔습니다. 할아버지께서는 구경하시느라 느릿느릿 걸으시며 가다 서기를 반복하셨습니다. 상우는 할아버지보다 앞서가며 두리번거렸습니다. 두부 가게가 어디 있는지 찾아보기 위해서였습니다. ‘어, 주은이잖아!’ 주은이가 채소 가게에서 나오고 있었습니다.",
우리가 흔히 사용하는 일회용품 중의 하나가 비닐봉지 입니다. 비닐봉지는 간편하여 사람들이 많이 씁니다. 하지만 비닐봉지는 쉽게 썩지 않아 그대로 두면 없어지는 데 500년이나 걸립니다. 또한 비닐봉지는 바다와 땅에 사는 동식물에게 큰 피해를 줄 수 있습니다. 따라서 우리는 비닐봉지 사용을 줄여야 합니다.,
"악기는 타악기, 현악기, 관악기로 나눌 수 있다. 타악기는 두드리거나 때려서 소리를 내는 악기로 장구나 큰북 등이 있다. 현악기는 줄을 사용하는 악기로 가야금이나 바이올린 등이 있다. 그리고 관악기는 입으로 불어서 소리를 내는 악기로 단소나 트럼펫 등이 있다.",
나는 제주도에 도착해 택시를 타고 맨 처음 성산 일출봉으로 향했다. 멀리 보이는 성산 일출봉은 가파른 절벽이 바다와 맞닿아 있었다. 일출봉의 서쪽으로는 돌기둥이 보였다. 전설에 따르면 설문대 할망은 일출봉 분화구를 빨래 바구니로 삼았다고 한다. 택시 기사님의 실감 나는 설명이 곁들여지니 성산 일출봉이 더욱 신비롭게 느껴졌다.,
수원 화성은 정조 임금의 원대한 꿈이 담긴 곳으로 볼거리가 많아. 건물 하나만 보는 것보다는 주변 경치를 함께 감상하는 것이 더 좋아. 정조 임금이 엄격하게 고른 좋은 자리에 지었으니까. 수원 화성은 규모가 커서 다 돌아보려면 꽤 시간이 걸려. 다리가 아프면 화성 열차를 타는 것도 좋겠지. 화성 열차는 수원 화성 구경하러 온 사람들을 위해 마련한 열차야.,
우리는 울릉도에서 다시 독도로 가는 배를 탔다. 배 안에서 바다를 바라보며 독도에 대한 이야기를 나누었다. 독도에 도착하니  수많은  괭이갈매기가  날아다녔다. 독도에는 괭이갈매기뿐만 아니라 바다제비 같은 텃새도 산다고 한다. 독도에서 동해를 바라보니 가슴이 탁 트이는 것 같았다. 아름답고 생명력 넘치는 독도가 우리 땅이라는 것이 아주 자랑스러웠다.,
"계절별로 날씨와 관련이 있는 토박이말을 알아봅시다. 봄 날씨를 나타내는 토박이말에는 ‘꽃샘추위’, ‘소소리바람’ 같은 말이 있습니다. 여름 날씨를 나타내는 토박이말에는 ‘마른장마’, ‘무더위’ 같은 말이 있습니다. 가을 날씨를 나타내는 토박이말에는 ‘된서리’, ‘건들바람’ 같은 말이 있습니다. 겨울 날씨를 나타내는 토박이말에는 ‘진눈깨비’, ‘함박눈’ 같은 말이 있습니다.",
일회용 나무젓가락은 간편하여 사람들이 많이 사용합니다. 그러나 나무젓가락을 만들기 위해서는 소중한 자원인 나무를 많이 베어야 합니다. 또한 약품 처리를 하기 때문에 그냥 두면 없어지는 데 20년 이상 걸립니다. 따라서 우리는 일회용 나무젓가락 사용을 줄여야 합니다.,
동물들이 소리를 내는 방식은 다양합니다. 개나 닭은 사람과 같이 성대를 울려 소리를 냅니다. 매미는 발음 근으로 소리를 냅니다. 물고기는 몸속에 있는 부레로 여러 가지 소리를 냅니다. 동물들은 저마다 다양한 방법으로 소리를 냅니다.,
"경복궁은 조선 시대 최초의 궁궐로, 태조 이성계가 지금의 서울인 한양에 세웠다. 경복궁은 ‘큰 복을 누리며 번성하라.’는 뜻을 지녔으며 이후 조선을 대표하는 궁궐이 되었다. 경복궁의 건물은 7,600여 칸으로 규모가 어마어마하다.",
다보탑과 석가탑은 모두 통일 신라 시대에 만들어졌습니다. 두 탑은 불국사 대웅전 앞뜰에 있습니다. 다보탑은 십자 모양의 받침 주변에 돌계단을 만들고 그 위에 사각․팔각․원 모양의 돌을 쌓아 올렸습니다. 석가탑은 사각 평면 받침 위에 돌을 삼 층으로 쌓아 올렸습니다. 다보탑과 석가탑은 서로 다른 모습이지만 모두 매우 아름답습니다. 그래서 많은 사람에게 관심과 사랑을 받습니다.,
"할머니, 안녕하세요?
저 태웅이에요. 지난주에 할머니 댁에 갔을 때 반갑게 맞아 주시고, 재미있는 이야기도 들려주셔서 고맙습니다. 또 놀러 갈게요.",
우리 가족은 주말에 여행을 다녀왔다. 여행지는 전라북도 고창으로 예전에 텔레비전 여행 방송에서 본 기억이 있어 가기 전부터 많이 설레었다. 토요일 아침 일찍 출발해서 맨 처음 도착한 고창 관광지는 고인돌 박물관이었다. 고인돌 박물관에서는 영화와 유물들을 보면서 고인돌의 역사를 알 수 있었다. 박물관 1층에서는 고인돌 영화를 봤고 2층에서는 고인돌과 관련된 여러 유물을 봤다. 박물관을 다 둘러보고 나니 고인돌 박사가 된 것 같은 기분이었다.,
"의료진 여러분, 안녕하세요?
저는 ○○초등학교에 다니는 김수현입니다. 무더운 날씨 속에서도 방호복을 입고 환자를 치료하시는 모습을 뉴스에서 보았습니다. 위기 극복을 위해 최선을 다해 주셔서 감사합니다.",
어린이 교통사고로 사망하는 유형을 보면 보행 중에 교통사고로 사망하는 경우의 비율이 매우 높다.,
사람은 직업에 따라 고유한 색깔의 옷을 입는다. 의사나 간호사는 보통 흰색 옷을 입는다. 법관은 검은색 옷을 입는다. 군인은 주변 환경과 상황에 따라 옷 색깔을 달리하여 입는다.,
"10월 25일은 ‘독도의 날’입니다. 이날은 1900년 10월 25일에 고종 황제가 독도를 우리 땅이라고 세계에 알린 것을 기념하는 날입니다. 우리 학교에서는 해마다 독도의 날에 초등학생을 위한 다양한 행사를 실시합니다. 교장 선생님의 독도에 대한 훈화를 비롯해, 독도 퀴즈 대회 및 독도에게 편지 쓰기,  독도는 우리 땅 합창 대회가 열립니다. 이러한 독도의 날 행사는 학생들에게 우리 땅 독도의 중요성을 일깨워 주는 데 매우 도움이 된다고 생각합니다.",
"1739년에 제주도의 가난한 선비 집안에서 태어난 김만덕은 스물세 살이 되던 해에 제주도에 객줏집을 열어 장사를 시작하였다.
김만덕은 장사를 하면서 세 가지 원칙을 지켰다. 첫째, 이익을 적게 남기고 많이 판다. 둘째, 적당한 가격에 물건을 사고판다. 셋째, 반드시 신용을 지키고 정직한 거래를 한다. 사업은 나날이 번창하여 많은 돈을 벌었으나 김만덕은 더 절약하고 검소한 생활을 하였다.
1790년부터 4년 동안 제주도에 흉년이 계속되어 굶어 죽는 사람들이 늘어났다. 그러자 김만덕은 전 재산을 들여 육지에서 곡식을 사 와 굶주린 사람들에게 나누어 주었다. 김만덕은 자신만 풍요롭게 살기보다는 자신이 가진 것을 사람들과 나누며 함께 살았다.",
"씨름 기술은 허리 기술, 다리 기술, 손기술 등으로 나눌 수 있습니다. 허리 기술은 상대방을 자기 앞으로 끌어당겨서 부리는 여러 가지 기술을 말합니다. 다리 기술은 상대방을 자기의 다리로 걸고 부리는 기술, 손기술은 손을 사용하여 부리는 기술을 말합니다.",
"말은 상대에 따라 다르게 사용해야 한단다. 높임말은 웃어른께 하는 말로서, 거기에는 공경하는 마음을 담아야 해. 그리고 같은 뜻을 가진 말이라도 상대에 따라 사용하는 낱말이 다르지. 예를 들면, ‘밥’은 예사말이고 높임말은 ‘진지’라고 해. 예사말인 ‘먹다’라는 낱말은 높임말로는 ‘잡수시다’라고 한단다. 그래서 너희가 할아버지께 말씀을 드린다면 “할아버지, 진지 잡수세요.”라고 해야 하는 거지.",
"거리를 걷다 보면 외국 말을 많이 볼 수 있다. 가게를 운영하는 사람이나 거리에 게시물을 붙이는 사람들이 어렵고 낯선 외국 말보다 아름다운 우리말을 살려 쓰면 좋겠다.
왜냐하면, 외국 말로 표현된 문구를 우리말로 충분히 바꾸어 쓸 수 있기 때문이다. 외국 말을 우리말로 바꾸면 부르기도 쉽고 더 정겹다.
또, 우리말 중에는 우리 생각을 표현할 수 있는 아름다운 말이 많기 때문이다. 예를 들면, ‘누리’, ‘시나브로’, ‘나비잠’, ‘여우비’, ‘새참’ 등은 살려 쓸 만한 아름다운 순우리말이다.",
"오후 네 시쯤 되어 우리는 외돌개에 도착하였다. 외돌개는 올레 6코스가 끝나는 곳이다. 바다 위에 우뚝 서 있는 외돌개와 푸른 솔숲이 어우러진 모습이 마치 한 폭의 그림과도 같았다. 해안가를 따라 크고 작은 육각기둥 모양의 돌기둥이 절벽을 이루었고, 파도가 달려와 하얀 거품을 내며 철썩이는 모습은 정말 장관이었다.",
"네로와 파트라슈는 마을로 향하였습니다. 매서운 눈보라가 눈을 가려 한 치 앞도 보이지 않았습니다. 갑자기 파트라슈가 눈을 헤집더니 갈색 지갑을 끄집어내었습니다.
네로는 지갑을 자세히 살펴보았습니다. ",
"2014년 3월 10일, 행복 마을 주민들은 무궁화 공원에서 ‘마을 주민 화합의 날’ 행사를 열었다. 이날 행사는 서로의 정을 나누기 위한 자리였다. 어린아이부터 어른까지 많은 사람이 모여 다채로운 행사를 즐겼다.",
"개미귀신은 작은 머리통에 사슴벌레의 집게처럼 생긴 단단하고 날카로운 턱이 나와 있다. 몸통에 있는 여섯 개의 다리로는 모래밭을 빠르게 파고 들어갈 수 있다. 그래서 마치 긴 창으로 무장을 하고 튼튼한 군화를 신은 용감한 군인처럼 보인다. 또, 온몸이 털로 덮여 있고, 몸의 색깔이 황갈색이어서 모래에 숨으면 잘 보이지 않는다.",
"이튿날 새벽, 서울에 도착한 아저씨께서는 날이 밝기를 기다리셨습니다. 처음으로 꿀 장사를 나온 아저씨께서는 어디서, 어떻게 꿀을 팔아야 할지 몰랐습니다.",
"광개토 대왕은 고구려 제18대 왕인 고국양왕의 아들로 374년에 태어났다. 광개토 대왕은 어린 시절 ‘담덕’이라고 불렸다. 담덕은 고국양왕 3년인 386년에 태자가 되었다. 그는 고구려의 영토를 가장 넓게 확장하였던 왕이다.
광개토 대왕이 고구려를 부강한 나라로 만들기 전까지, 고구려의 역사는 시련의 연속이었다. 고구려는 남과 북을 둘러싸고 있던 여러 나라와 충돌하면서 끊임없이 전쟁을 치렀고, 이로 인하여 나라 안팎은 어수선하였다.",
"웃음은 우리를 건강하게 해 준다. 웃음은 혈압을 낮추고 혈액순환에도 도움을 주어면역 체계와 소화 기관을 안정시킨다. 또, 산소 공급을 두 배로 증가시켜 몸이 일시에 시원해지는 기분을 느끼게 해 준다. 웃으면서 분비되는 호르몬은 육체적 피로와 통증을 잊게 해 주고, 여러 가지 스트레스를 이겨 낼 수 있게 해 준다.",
"동물은 번식하는 방법에 따라 새끼를 낳는 동물과 알을 낳는 동물로 분류할 수 있습니다. 새끼를 낳아서 기르는 동물은 개, 고양이, 토끼, 돼지, 소 등입니다. 그리고 알을 낳는 동물은 뱀, 독수리, 까치, 제비 등입니다.",
"창덕궁은 경복궁 동쪽에 있다고 하여, 창경궁과 함께 ‘동궐’로도 불렸다. 건물과 후원이 잘 어우러진 창덕궁은 유네스코에 세계 유산으로 기록된 아름다운 궁궐이다. 넓은 후원의 정자와 연못들은 우리나라 전통 정원의 모습을 잘 보여 주고 있다.",
"우리 반은 학급 회의를 통해 교실 뒤의 게시판을 꾸미기로 하였어요. 선생님께서는 “여러분, 게시판을 꾸미는 일은 개인의 일이 아니라 우리 모두의 일이에요. 속담에 ‘ 백지장도 맞들면 낫다.’라는 말이 있어요. 우리 모두 힘을 모아 게시판을 꾸며 보는 것은 어떨까요?”라고 말씀하셨어요.",
"테레사 수녀는 1910년 알바니아의 노동자 가정에서 태어나 인도의 불쌍한 사람들을 위하여 평생을 바쳤습니다.
1948년, 의료 기술을 익힌 서른여덟 살의 테레사 수녀는 콜카타로 돌아와 가난한 사람들을 위한 학교를 세웠습니다. 1950년, 테레사 수녀는 열두 명의 지원자와 ‘사랑의 선교회’를 설립하였습니다. 이들은 콜카타 빈민가를 돌며 음식을
나누어 주었고 아픈 사람들을 보살펴 주었습니다.",
쌀 소비량은 계속 줄어드는 추세다. 쌀 소비량이 줄어들면서 논도 급격히 줄어들고 있다. 벼농사는 국토를 지켜 주고 환경을 정화하며 전통문화를 보존하게 하는 문화 지킴이이다. 그러므로 우리는 벼농사를 지켜야 한다. 우리가 먹는 밥 한 ㉣ 그릇이 벼농사를 지키는 힘이 될 것이다.,
"선생님과 아이들이 노래를 부르며 무대에서 나가고, 토마스와 아니카만 무대에 남는다. 별안간 아니카가 말을 발견하고 토마스의 팔을 잡는다.",
텍스트를  구성하는  여러  요소들  사이의  표면적인 연결  관계를  가리킨다,
